rank,lemma,pos,count
23616,amelia,PROPN,2
23617,lorenzo,PROPN,2
23618,uwu,ADV,2
23619,níspero,NOUN,2
23620,uml,PROPN,2
23621,desmedir,VERB,2
23622,reaccionario,NOUN,2
23623,fonología,NOUN,2
23624,morfología,NOUN,2
23625,utilizad,VERB,2
23626,dibújamir,VERB,2
23627,sostenga,PROPN,2
23628,mírate,PROPN,2
23629,analfabeta,NOUN,2
23630,bitcoin,NOUN,2
23631,rabanito,NOUN,2
23632,reptiliano,ADJ,2
23633,rodillo,NOUN,2
23634,complemento,NOUN,2
23635,movilizar,VERB,2
23636,penal,NOUN,2
23637,multicolor,ADJ,2
23638,boicoteo,NOUN,2
23639,alcachofa,NOUN,2
23640,cardenales,PROPN,2
23641,escolta,NOUN,2
23642,sverige,PROPN,2
23643,misógino,ADJ,2
23644,esperantir,VERB,2
23645,taipéi,PROPN,2
23646,betel,PROPN,2
23647,espora,NOUN,2
23648,sequoyah,PROPN,2
23649,complementar,VERB,2
23650,so,PROPN,2
23651,cochino,ADJ,2
23652,tauro,ADJ,2
23653,minimalista,ADJ,2
23654,laurel,PROPN,2
23655,indemnización,NOUN,2
23656,síndrom,ADJ,2
23657,epónir,VERB,2
23658,iré,NUM,2
23659,encogimiento,NOUN,2
23660,demandante,NOUN,2
23661,poiquilotermos,VERB,2
23662,concuerda,ADJ,2
23663,masturbás,VERB,2
23664,robarno,NOUN,2
23665,selañar,VERB,2
23666,reunirer,VERB,2
23667,kudo,PROPN,2
23668,educado,NOUN,2
23669,ます,PROPN,2
23670,masu,NOUN,2
23671,た,CCONJ,2
23672,masta,NOUN,2
23673,dugongo,NOUN,2
23674,marino,NOUN,2
23675,vikinga,NOUN,2
23676,boldi,PROPN,2
23677,camarada,ADJ,2
23678,chingar,VERB,2
23679,recoster,VERB,2
23680,mennas,PROPN,2
23681,vanguardio,ADJ,2
23682,kalman,PROPN,2
23683,monterrey,PROPN,2
23684,gregorio,PROPN,2
23685,fetiche,PROPN,2
23686,fetiche,NOUN,2
23687,oye,PROPN,2
23688,continúo,PROPN,2
23689,troca,NOUN,2
23690,boceto,NOUN,2
23691,petauro,NOUN,2
23692,glifo,NOUN,2
23693,fabián,PROPN,2
23694,jeroglífico,ADJ,2
23695,agrego,ADJ,2
23696,reír,PROPN,2
23697,metódico,ADJ,2
23698,graznar,VERB,2
23699,cafeína,NOUN,2
23700,pintaré,PROPN,2
23701,excava,PROPN,2
23702,definitorio,ADJ,2
23703,caucho,NOUN,2
23704,spd,PROPN,2
23705,alicante,PROPN,2
23706,búho,VERB,2
23707,evolutivo,ADJ,2
23708,paulatina,NOUN,2
23709,mamífero,ADJ,2
23710,pen,NOUN,2
23711,clientela,NOUN,2
23712,participo,NOUN,2
23713,qasi,PROPN,2
23714,zelenski,PROPN,2
23715,puntiagudo,ADJ,2
23716,bebemos,INTJ,2
23717,expandeir,VERB,2
23718,anunciamos,VERB,2
23719,sebo,NOUN,2
23720,cafecito,NOUN,2
23721,anuente,ADV,2
23722,temen,PROPN,2
23723,ocelote,NOUN,2
23724,tebeo,ADJ,2
23725,existiera,ADJ,2
23726,inventarte,ADJ,2
23727,discuto,ADJ,2
23728,repollo,ADJ,2
23729,traguser,VERB,2
23730,tieso,ADJ,2
23731,emboscar,VERB,2
23732,erizar,VERB,2
23733,edmundo,PROPN,2
23734,talir,VERB,2
23735,taléis,VERB,2
23736,crisma,NOUN,2
23737,ciclópeo,NOUN,2
23738,durmáis,VERB,2
23739,parecéis,ADJ,2
23740,protejo,ADJ,2
23741,contrata,NOUN,2
23742,contrate,NOUN,2
23743,os,SYM,2
23744,maría,NOUN,2
23745,oye,ADP,2
23746,empeor,NOUN,2
23747,empeoréis,NOUN,2
23748,bret,PROPN,2
23749,stephens,PROPN,2
23750,chinche,NOUN,2
23751,sarkozy,PROPN,2
23752,fc,PROPN,2
23753,batiburrillo,NOUN,2
23754,orejera,NOUN,2
23755,circuncidado,ADJ,2
23756,cartílago,NOUN,2
23757,microteatro,NOUN,2
23758,hálito,NOUN,2
23759,vengáis,VERB,2
23760,ojímetro,PRON,2
23761,yoruba,PROPN,2
23762,catárquico,ADJ,2
23763,fía,NOUN,2
23764,recogeré,NOUN,2
23765,lukas,PROPN,2
23766,díganles,PROPN,2
23767,orión,PROPN,2
23768,somalilandia,PROPN,2
23769,paca,NOUN,2
23770,vertebrar,VERB,2
23771,daphne,PROPN,2
23772,ajolot,NOUN,2
23773,despertad,PROPN,2
23774,enseñáis,VERB,2
23775,toque ,VERB,2
23776,tocarla,NOUN,2
23777,tocarlo,NOUN,2
23778,pordiosero,NOUN,2
23779,pordiosera,NOUN,2
23780,afortunadameente,ADV,2
23781,estimulado,ADJ,1
23782,molestarte,VERB,1
23783,pateándomar,VERB,1
23784,burlar,ADJ,1
23785,oculta,NOUN,1
23786,salto,VERB,1
23787,viagra,PROPN,1
23788,molestándote,NOUN,1
23789,desconectar yo,VERB,1
23790,adivín,NOUN,1
23791,saldrás,VERB,1
23792,soportar,PROPN,1
23793,correré,NOUN,1
23794,corrígelo,NOUN,1
23795,pretty,VERB,1
23796,parecerte,NOUN,1
23797,comisario,INTJ,1
23798,madrileño,NOUN,1
23799,souvenir,VERB,1
23800,extrañar él,VERB,1
23801,bailas,PROPN,1
23802,marcarme,VERB,1
23803,erar,VERB,1
23804,consolarte,NOUN,1
23805,receptor,NOUN,1
23806,sostenibilidad,NOUN,1
23807,cúbico,NOUN,1
23808,verdurar,VERB,1
23809,querer,PROPN,1
23810,léelo,NOUN,1
23811,comíir,VERB,1
23812,descargar él,VERB,1
23813,gonzález,PROPN,1
23814,denunciar él,VERB,1
23815,recordad,NOUN,1
23816,verifica,PROPN,1
23817,lavavajillas,NOUN,1
23818,indíquemelo,NOUN,1
23819,pisto,PROPN,1
23820,axioma,PROPN,1
23821,yukio,PROPN,1
23822,mishima,PROPN,1
23823,carretera,PROPN,1
23824,refierar,VERB,1
23825,montero,PROPN,1
23826,identificarás,VERB,1
23827,rodante,ADJ,1
23828,perecerer,VERB,1
23829,escolaridad,NOUN,1
23830,analizado,ADJ,1
23831,quemadura,ADJ,1
23832,matemática,PROPN,1
23833,despertara,NOUN,1
23834,descubriera,ADJ,1
23835,seleccionado,NOUN,1
23836,zamora,PROPN,1
23837,molestio,ADJ,1
23838,montones,PROPN,1
23839,estrellas,PROPN,1
23840,tora,PROPN,1
23841,tensar él,VERB,1
23842,pongámosle,PROPN,1
23843,izu,PROPN,1
23844,interesen,VERB,1
23845,podréis,DET,1
23846,llevaro,NOUN,1
23847,suspendar,VERB,1
23848,comamo,PRON,1
23849,perseverante,ADV,1
23850,abreviaturo,ADJ,1
23851,nad,VERB,1
23852,agradablemente,ADV,1
23853,rosbif,NOUN,1
23854,yorkshire,PROPN,1
23855,cámbiemelo,PROPN,1
23856,llamémosle,PROPN,1
23857,goleta,NOUN,1
23858,objeto,PROPN,1
23859,identificado,PROPN,1
23860,ahh,VERB,1
23861,ah,PROPN,1
23862,demostrarte,NOUN,1
23863,sakar,VERB,1
23864,reunierar,VERB,1
23865,enardeceír,VERB,1
23866,sinsentido,ADJ,1
23867,confeccioné,VERB,1
23868,respóndeme,VERB,1
23869,llegué,AUX,1
23870,distintivo,NOUN,1
23871,comics,PROPN,1
23872,aminorar,VERB,1
23873,yutaka,PROPN,1
23874,ausentastar,VERB,1
23875,entibiar,VERB,1
23876,aparecer,ADJ,1
23877,jim,VERB,1
23878,marty,PROPN,1
23879,gustarío,PRON,1
23880,escribiesar,VERB,1
23881,prestármelo,NOUN,1
23882,cual,DET,1
23883,resuelir,VERB,1
23884,esforzar tú,VERB,1
23885,estreché,NOUN,1
23886,valle,ADJ,1
23887,desventajosa,ADJ,1
23888,maltrat,ADJ,1
23889,bencinera,NOUN,1
23890,depositir,VERB,1
23891,disminuiar,VERB,1
23892,inspirarno,ADJ,1
23893,excusarme,ADJ,1
23894,aventurar,VERB,1
23895,resaco,ADJ,1
23896,limpien,VERB,1
23897,enormemente,ADJ,1
23898,hakodate,PROPN,1
23899,contraataco,ADJ,1
23900,subscrito,ADJ,1
23901,absténganse,PROPN,1
23902,enfrentir,VERB,1
23903,recaída,NOUN,1
23904,escuchad,VERB,1
23905,calzona,NOUN,1
23906,mal él,VERB,1
23907,enfocad,PROPN,1
23908,déjame,INTJ,1
23909,ocurra,PROPN,1
23910,contemplé,PROPN,1
23911,leímos,VERB,1
23912,admirar yo,VERB,1
23913,pintamo,NOUN,1
23914,principiantes,NOUN,1
23915,capitana,NOUN,1
23916,telefonearemos,VERB,1
23917,telefoneastir,VERB,1
23918,pianista,ADJ,1
23919,estúpidamente,ADV,1
23920,ingresar él,VERB,1
23921,tranquilízatir,VERB,1
23922,sintiéndose,AUX,1
23923,policiaco,ADJ,1
23924,poniéndolo,ADJ,1
23925,mostro,VERB,1
23926,holgazán,ADJ,1
23927,bregar,VERB,1
23928,voleo,NOUN,1
23929,esquivar él,VERB,1
23930,consecutivamente,ADV,1
23931,poseer,PROPN,1
23932,intelecto,ADJ,1
23933,traicionarir,VERB,1
23934,ató,NOUN,1
23935,huistar,VERB,1
23936,frotser,VERB,1
23937,aplazamos,AUX,1
23938,tomorrow,PROPN,1
23939,llamárar,VERB,1
23940,satélite,ADJ,1
23941,bajes,PROPN,1
23942,crisálido,ADJ,1
23943,imago,NOUN,1
23944,ponérmela,PROPN,1
23945,acudo,VERB,1
23946,touchdown,NOUN,1
23947,matriculer,VERB,1
23948,lujosamente,ADV,1
23949,pajarillo,NOUN,1
23950,ahogada,ADJ,1
23951,respiremos,VERB,1
23952,confías,VERB,1
23953,cronometrar,VERB,1
23954,enérgicamente,NOUN,1
23955,eminente,NOUN,1
23956,firmarmar,VERB,1
23957,lujos,PROPN,1
23958,irresuelto,ADJ,1
23959,usamo,PRON,1
23960,conjuntiviti,NOUN,1
23961,visitáramos,VERB,1
23962,telefonear él,VERB,1
23963,llegaríir,VERB,1
23964,procurad,VERB,1
23965,jabón,PROPN,1
23966,estudio,ADJ,1
23967,resérveme,VERB,1
23968,meramente,ADV,1
23969,acoger él,VERB,1
23970,nikon,PROPN,1
23971,moler,PROPN,1
23972,adopté,NOUN,1
23973,uséis,VERB,1
23974,alojar él,VERB,1
23975,matrimonial,ADJ,1
23976,desabrocher,VERB,1
23977,ojos,PROPN,1
23978,fraternalmente,ADV,1
23979,cambiario,ADJ,1
23980,oshibori,ADJ,1
23981,serte,PROPN,1
23982,guindo,NOUN,1
23983,mecanógrafo,NOUN,1
23984,véase,PROPN,1
23985,ssh,PROPN,1
23986,depurar,VERB,1
23987,cortafuego,NOUN,1
23988,cosecharás,VERB,1
23989,comercial,PROPN,1
23990,colapsarás,INTJ,1
23991,agradecidamente,ADV,1
23992,sertir,VERB,1
23993,hervier,VERB,1
23994,expreso,PROPN,1
23995,diviértase,PROPN,1
23996,regale,NUM,1
23997,apurada,ADJ,1
23998,tocará,PRON,1
23999,hierve,PROPN,1
24000,llorando,PROPN,1
24001,guaguo,ADJ,1
24002,recoge,PROPN,1
24003,compara él,VERB,1
24004,espantarás,NOUN,1
24005,disfruto,NOUN,1
24006,locker,NOUN,1
24007,alberca,NOUN,1
24008,adjunto,NOUN,1
24009,floyd,PROPN,1
24010,brent,PROPN,1
24011,llorabas,PROPN,1
24012,llueva,NOUN,1
24013,johan,PROPN,1
24014,tés,NUM,1
24015,cásate,NOUN,1
24016,blackie,PROPN,1
24017,aferré,VERB,1
24018,blasco,PROPN,1
24019,ibáñez,PROPN,1
24020,ajuste,PROPN,1
24021,sampras,PROPN,1
24022,cantarte,NOUN,1
24023,culero,NOUN,1
24024,cantinero,PROPN,1
24025,cabrón,INTJ,1
24026,cómprelo,PROPN,1
24027,calderón,PROPN,1
24028,pechuga,PROPN,1
24029,cubalibre,NOUN,1
24030,reembolsar,VERB,1
24031,nominativo,ADJ,1
24032,componer él,VERB,1
24033,repararme,VERB,1
24034,acérquense,PROPN,1
24035,siga,PROPN,1
24036,duchastir,VERB,1
24037,endodoncia,NOUN,1
24038,dentadura,PROPN,1
24039,esparadrapo,NOUN,1
24040,bud,PROPN,1
24041,light,PROPN,1
24042,tours,NOUN,1
24043,chinga,PROPN,1
24044,jode,PROPN,1
24045,atravesar,PROPN,1
24046,válgame,PROPN,1
24047,maneje,VERB,1
24048,gdynia,PROPN,1
24049,pasamano,NOUN,1
24050,cat,SCONJ,1
24051,doctoro,ADJ,1
24052,lin,PROPN,1
24053,medicándome,PROPN,1
24054,atender él,VERB,1
24055,menorca,PROPN,1
24056,ibiza,PROPN,1
24057,saquito,NOUN,1
24058,muérete,NOUN,1
24059,asada,NOUN,1
24060,espumoso,ADJ,1
24061,afrutado,ADJ,1
24062,separar yo,VERB,1
24063,medico,NOUN,1
24064,repelente,ADJ,1
24065,enjuagarme,VERB,1
24066,visitir,VERB,1
24067,malbork,PROPN,1
24068,besarte,ADJ,1
24069,adentro,NOUN,1
24070,enseñarl,ADJ,1
24071,ionescu,PROPN,1
24072,frota,PROPN,1
24073,levantasir,VERB,1
24074,takeo,PROPN,1
24075,mantenertar,VERB,1
24076,castigarir,VERB,1
24077,juntartir,VERB,1
24078,saitou,PROPN,1
24079,presionarte,ADV,1
24080,comerciante,ADJ,1
24081,aposta,NOUN,1
24082,insensatez,ADJ,1
24083,perdertir,VERB,1
24084,saludad,PROPN,1
24085,acusador,NOUN,1
24086,cuidé,PROPN,1
24087,cogerás,PROPN,1
24088,engord,NOUN,1
24089,tréveris,PROPN,1
24090,ufff,PROPN,1
24091,transferiré,PROPN,1
24092,tomaré,AUX,1
24093,marinado,ADJ,1
24094,descambiar,VERB,1
24095,pirir,VERB,1
24096,horrorizar,VERB,1
24097,llanes,PROPN,1
24098,empaste,NOUN,1
24099,pida él él,VERB,1
24100,nevoso,ADJ,1
24101,souvenirs,NOUN,1
24102,apresúrense,PROPN,1
24103,vado,ADJ,1
24104,circulen,PROPN,1
24105,siéntense,VERB,1
24106,agárrense,ADJ,1
24107,noelia,PROPN,1
24108,practica,NOUN,1
24109,judo,PROPN,1
24110,auscultar,VERB,1
24111,caramba,PROPN,1
24112,cárguelo,PROPN,1
24113,mei,PROPN,1
24114,supiérar,VERB,1
24115,desenchufa,PROPN,1
24116,maurice,PROPN,1
24117,ravel,PROPN,1
24118,cógelo,NOUN,1
24119,picassos,PROPN,1
24120,mandarte,VERB,1
24121,chupa,PROPN,1
24122,lléveselo,PROPN,1
24123,moncloa,PROPN,1
24124,pino,PROPN,1
24125,visitas,ADJ,1
24126,fresno,PROPN,1
24127,ritz,PROPN,1
24128,polideportivo,ADJ,1
24129,veintisiete,VERB,1
24130,caídos,PROPN,1
24131,salen,PROPN,1
24132,restaurante,PROPN,1
24133,miraflores,PROPN,1
24134,traza,NOUN,1
24135,setiembre,NOUN,1
24136,devuelvo,VERB,1
24137,espérame,INTJ,1
24138,pajero,NOUN,1
24139,empanado,ADJ,1
24140,vestimos,VERB,1
24141,dorchester,PROPN,1
24142,comenzar,AUX,1
24143,apartamiento,NOUN,1
24144,reenviado,ADJ,1
24145,paellar,VERB,1
24146,britney,PROPN,1
24147,spears,PROPN,1
24148,vencí,PROPN,1
24149,experta,VERB,1
24150,pescarás,VERB,1
24151,minibús,NOUN,1
24152,apruebir,VERB,1
24153,desesper,NOUN,1
24154,castigarer,VERB,1
24155,oprim,NOUN,1
24156,empezaba,NOUN,1
24157,arreglártelir,VERB,1
24158,guus,PROPN,1
24159,hiddink,PROPN,1
24160,angelica,PROPN,1
24161,pickles,PROPN,1
24162,aceptáis,PROPN,1
24163,sumatra,PROPN,1
24164,auldey,PROPN,1
24165,grandemente,ADJ,1
24166,lillien,PROPN,1
24167,schneider,PROPN,1
24168,ató,PROPN,1
24169,empezarar,AUX,1
24170,amanerado,ADJ,1
24171,simplificación,NOUN,1
24172,alfabeto,ADJ,1
24173,louie,PROPN,1
24174,barbillo,ADJ,1
24175,hipotéticamente,ADV,1
24176,soltería,NOUN,1
24177,recíproco,NOUN,1
24178,danés,PROPN,1
24179,canín,ADJ,1
24180,necesitaré,PRON,1
24181,calendárico,ADJ,1
24182,banner,VERB,1
24183,mándamar,VERB,1
24184,baguette,NOUN,1
24185,mutaz,PROPN,1
24186,pryor,PROPN,1
24187,subaracnoidea,VERB,1
24188,heredarir,VERB,1
24189,embudo,NOUN,1
24190,kurt,PROPN,1
24191,diviértete,ADJ,1
24192,adictivo,NOUN,1
24193,ladrador,NOUN,1
24194,mordedor,ADJ,1
24195,alejar tú,VERB,1
24196,intriguir,VERB,1
24197,aislar él,VERB,1
24198,guardir,VERB,1
24199,oh,NOUN,1
24200,guay,NOUN,1
24201,olvidaréis,VERB,1
24202,sígame,ADJ,1
24203,tampa,PROPN,1
24204,herman,PROPN,1
24205,melville,PROPN,1
24206,vuela,PROPN,1
24207,culpa,PROPN,1
24208,chismoso,ADJ,1
24209,enerva,VERB,1
24210,rierar,VERB,1
24211,crucemos,VERB,1
24212,necesaria,NOUN,1
24213,yoshikawa,PROPN,1
24214,dorian,PROPN,1
24215,mirándola,NOUN,1
24216,tendrer,AUX,1
24217,kinshasa,PROPN,1
24218,democrática,PROPN,1
24219,bonitos,PROPN,1
24220,atemorizado,ADJ,1
24221,fall,PROPN,1
24222,mountain,PROPN,1
24223,bike,PROPN,1
24224,zambia,PROPN,1
24225,desastrosa,NOUN,1
24226,entrañabl,ADJ,1
24227,divídelo,PROPN,1
24228,peatonal,NOUN,1
24229,temerario,NOUN,1
24230,apeado,ADJ,1
24231,desayunas,PROPN,1
24232,opio,NOUN,1
24233,siguiera,NOUN,1
24234,ottawa,PROPN,1
24235,trepé,VERB,1
24236,maleto,ADJ,1
24237,súcubo,NOUN,1
24238,mikey,PROPN,1
24239,björk,PROPN,1
24240,mister,PROPN,1
24241,controlartir,VERB,1
24242,preguntémono,ADJ,1
24243,habremo,PRON,1
24244,fuérir,VERB,1
24245,pregúntemir,VERB,1
24246,cienta,NOUN,1
24247,damisela,NOUN,1
24248,decapitase,NOUN,1
24249,liberasir,VERB,1
24250,dragones,PROPN,1
24251,apurémonos,INTJ,1
24252,arriesga,NOUN,1
24253,abrir,PROPN,1
24254,milan,PROPN,1
24255,kundera,PROPN,1
24256,permitar,VERB,1
24257,quehacer,NOUN,1
24258,dorada,NOUN,1
24259,bueno,PROPN,1
24260,autoescuela,NOUN,1
24261,solicitante,NOUN,1
24262,probármelar,VERB,1
24263,oratoria,NOUN,1
24264,subestimar él,VERB,1
24265,estremeceir él,VERB,1
24266,probastar,VERB,1
24267,enciéndelo,NOUN,1
24268,cardiología,NOUN,1
24269,colorín,NOUN,1
24270,hokusai,PROPN,1
24271,envía,NOUN,1
24272,dejémosla,PROPN,1
24273,sepideh,PROPN,1
24274,almuerza,ADJ,1
24275,pusiser,VERB,1
24276,pagarmir,VERB,1
24277,soplar,NOUN,1
24278,moviéndote,NOUN,1
24279,suda,ADJ,1
24280,cardio,NOUN,1
24281,icónica,ADJ,1
24282,finge,ADJ,1
24283,yoda,PROPN,1
24284,brillaban,PROPN,1
24285,nacisteis,NOUN,1
24286,pundonoroso,ADJ,1
24287,vend,ADJ,1
24288,seicho,PROPN,1
24289,matumoto,PROPN,1
24290,amanece,PROPN,1
24291,borrar yo,VERB,1
24292,di él,VERB,1
24293,esperir,VERB,1
24294,ahorcarer,VERB,1
24295,vencidario,NOUN,1
24296,acostarar,VERB,1
24297,encabronado,ADJ,1
24298,tónico,ADJ,1
24299,llener,VERB,1
24300,existiría,NOUN,1
24301,angelitir,VERB,1
24302,pilla,NOUN,1
24303,tráigano,NOUN,1
24304,cancerbero,PROPN,1
24305,inframundo,NOUN,1
24306,estratega,ADV,1
24307,robándol,ADJ,1
24308,enfermarar,VERB,1
24309,escorbuto,NOUN,1
24310,ong,PROPN,1
24311,fanfarronea,PROPN,1
24312,fuerar,AUX,1
24313,burléis,VERB,1
24314,secaré,PROPN,1
24315,ibais,VERB,1
24316,varado,ADJ,1
24317,salvarl,ADJ,1
24318,cris,PROPN,1
24319,minarete,NOUN,1
24320,javier,PROPN,1
24321,aprovecharno,NOUN,1
24322,salvar,PROPN,1
24323,enviaras ,VERB,1
24324,lesbiana,NOUN,1
24325,escribirás,PROPN,1
24326,horn,PROPN,1
24327,viajáis,VERB,1
24328,navajazo,NOUN,1
24329,escuchasar,VERB,1
24330,lao,PROPN,1
24331,ji,PROPN,1
24332,uniriar,VERB,1
24333,mali,PROPN,1
24334,formas,NOUN,1
24335,calígula,PROPN,1
24336,incitatus,PROPN,1
24337,causó,PROPN,1
24338,muriero,ADJ,1
24339,dábale,PROPN,1
24340,iréis,AUX,1
24341,callir,VERB,1
24342,coloní,VERB,1
24343,kraken,PROPN,1
24344,comérselir,VERB,1
24345,repárteno,NOUN,1
24346,sutileza,NOUN,1
24347,meridiano,NOUN,1
24348,irónicamente,ADV,1
24349,shougo,PROPN,1
24350,rompí,NOUN,1
24351,blq,PROPN,1
24352,antropóloga,NOUN,1
24353,nebrija,PROPN,1
24354,infiltrar él,VERB,1
24355,enciende,NOUN,1
24356,partiéndomir,VERB,1
24357,funcionario,ADJ,1
24358,flaqueza,NOUN,1
24359,espantapájaros,NOUN,1
24360,yukiko,PROPN,1
24361,entiendo,PROPN,1
24362,remontemo,NOUN,1
24363,barrilet,ADJ,1
24364,remontemos,PROPN,1
24365,cometa,ADJ,1
24366,barrilete,NOUN,1
24367,volemos,VERB,1
24368,emplear él,VERB,1
24369,responde,PROPN,1
24370,almaty,PROPN,1
24371,bazar,VERB,1
24372,obligartir,VERB,1
24373,cruda,ADV,1
24374,birmania,PROPN,1
24375,pirata,PROPN,1
24376,incomprensión,NOUN,1
24377,sobrina,ADJ,1
24378,convencerte,VERB,1
24379,llenísimo,ADJ,1
24380,ardía,PROPN,1
24381,pronounce,PROPN,1
24382,cometer él,VERB,1
24383,delictivo,ADJ,1
24384,desterrado,ADJ,1
24385,ampare,PROPN,1
24386,degradant,NOUN,1
24387,leif,PROPN,1
24388,devolveré,PROPN,1
24389,conocimiento,PROPN,1
24390,explicártelo,PROPN,1
24391,kilobyt,NOUN,1
24392,mensajear él,VERB,1
24393,metódicamente,PROPN,1
24394,deslizamiento,NOUN,1
24395,helo,INTJ,1
24396,noam,PROPN,1
24397,chomsky,PROPN,1
24398,hebreo,VERB,1
24399,aclarado,ADJ,1
24400,confiéis,VERB,1
24401,seremo,NOUN,1
24402,vándalos,PROPN,1
24403,dalai,PROPN,1
24404,lama,PROPN,1
24405,transilvania,PROPN,1
24406,eugenir,VERB,1
24407,ig,PROPN,1
24408,inconmensurable,ADJ,1
24409,caperuzo,ADJ,1
24410,malvado,PROPN,1
24411,inexactitud,NOUN,1
24412,pear,VERB,1
24413,contradigar,VERB,1
24414,contradigáis,VERB,1
24415,dirigir yo,VERB,1
24416,shinichiro,PROPN,1
24417,surreal,ADJ,1
24418,épico,ADJ,1
24419,damon,PROPN,1
24420,rodica,PROPN,1
24421,alegrariar,VERB,1
24422,seguía,NOUN,1
24423,encabezar,VERB,1
24424,liberarir,VERB,1
24425,palmar,VERB,1
24426,pegatina,NOUN,1
24427,colinda,PROPN,1
24428,boquiabiertos,ADV,1
24429,pueril,ADJ,1
24430,emi,NOUN,1
24431,comisaria,NOUN,1
24432,valenciano,ADJ,1
24433,pulso,VERB,1
24434,genghis,PROPN,1
24435,aquella,NOUN,1
24436,reanudó,PROPN,1
24437,cepillarmar,VERB,1
24438,golpeó,PROPN,1
24439,despilfarro,NOUN,1
24440,soñéis,VERB,1
24441,abateir,VERB,1
24442,ojera,ADJ,1
24443,vencí,NOUN,1
24444,vice,VERB,1
24445,verso,ADJ,1
24446,sepo,ADJ,1
24447,comprándomar,VERB,1
24448,fríamente,ADV,1
24449,architectural,PROPN,1
24450,digest,PROPN,1
24451,ronronean,PROPN,1
24452,excavación,NOUN,1
24453,escapir,VERB,1
24454,tapet,NOUN,1
24455,trabar,VERB,1
24456,pavoneándote,NOUN,1
24457,best,PROPN,1
24458,sellers,PROPN,1
24459,pégame,VERB,1
24460,subrayado,ADJ,1
24461,desnudez,NOUN,1
24462,corrediza,ADJ,1
24463,bator,PROPN,1
24464,pasaporte,PROPN,1
24465,tuerce,PROPN,1
24466,llegás,NOUN,1
24467,diecisietir,VERB,1
24468,áspera,NOUN,1
24469,resistirme,VERB,1
24470,conocíai,ADJ,1
24471,clava,PROPN,1
24472,kawai,PROPN,1
24473,arrodillartar,VERB,1
24474,mentirte,VERB,1
24475,conocer,PROPN,1
24476,acompañarte,VERB,1
24477,siéntar,VERB,1
24478,instruido,ADJ,1
24479,dibuje,VERB,1
24480,biotecnología,NOUN,1
24481,fumen,NOUN,1
24482,síguele,PROPN,1
24483,enseñas,PROPN,1
24484,siguiéndome,VERB,1
24485,echar,PROPN,1
24486,asoma,NOUN,1
24487,hágase,VERB,1
24488,dormirir ,VERB,1
24489,auuuu,ADJ,1
24490,gramático,NOUN,1
24491,facilísimo,ADJ,1
24492,clint,PROPN,1
24493,eastwood,PROPN,1
24494,carmel,PROPN,1
24495,aaah,PROPN,1
24496,brindis,PROPN,1
24497,individualista,ADJ,1
24498,vístemir,VERB,1
24499,sentaro,NOUN,1
24500,meteo,NOUN,1
24501,gastarme,VERB,1
24502,sorprendiste,NOUN,1
24503,tráemelo,PROPN,1
24504,inténtalo,VERB,1
24505,pártelo,NOUN,1
24506,preguntéis,VERB,1
24507,decliner,VERB,1
24508,atiende,PROPN,1
24509,proporcioner,VERB,1
24510,sheraton,PROPN,1
24511,honró,NOUN,1
24512,plantear él,VERB,1
24513,servidumbre,NOUN,1
24514,tendient,ADJ,1
24515,literaria,NOUN,1
24516,autoro,ADJ,1
24517,preferente,ADV,1
24518,fortalecimiento,NOUN,1
24519,concerniente,NOUN,1
24520,blandear,VERB,1
24521,viudez,NOUN,1
24522,vejez,PROPN,1
24523,sindicar él,VERB,1
24524,satisfactoria,NOUN,1
24525,habido,ADJ,1
24526,periódicamente,ADV,1
24527,universal,NOUN,1
24528,difundirla,NOUN,1
24529,observancia,NOUN,1
24530,contraer él,VERB,1
24531,núbil,ADJ,1
24532,originado,ADJ,1
24533,despierta,INTJ,1
24534,despiértate,INTJ,1
24535,hospedarme,VERB,1
24536,mentir yo,VERB,1
24537,picador,NOUN,1
24538,desorganización,NOUN,1
24539,matasir,VERB,1
24540,poniar,VERB,1
24541,aferrar yo,VERB,1
24542,desert,PROPN,1
24543,eagle,PROPN,1
24544,machacar él,VERB,1
24545,traduzcáis,VERB,1
24546,tienes,VERB,1
24547,muscular,NOUN,1
24548,corrido,NOUN,1
24549,ß ,AUX,1
24550,katie,PROPN,1
24551,limusina,NOUN,1
24552,lengüetada,NOUN,1
24553,chinga,VERB,1
24554,arrgghh,INTJ,1
24555,elite,NOUN,1
24556,pisastir,VERB,1
24557,esculpido,ADJ,1
24558,pegue,NOUN,1
24559,pinole,NOUN,1
24560,ruanda,PROPN,1
24561,yasuda,PROPN,1
24562,suspendí,VERB,1
24563,look,PROPN,1
24564,respiremo,NOUN,1
24565,conjeturar,VERB,1
24566,ésa,PROPN,1
24567,cobro,NOUN,1
24568,revertido,ADJ,1
24569,babor,NOUN,1
24570,estribor,NOUN,1
24571,recargues,VERB,1
24572,inteligible,ADJ,1
24573,ceda,ADJ,1
24574,mandaran,ADJ,1
24575,año,ADJ,1
24576,repruebir,VERB,1
24577,pisé,VERB,1
24578,terminárir,VERB,1
24579,aire,PROPN,1
24580,quimono,NOUN,1
24581,scrabble,PROPN,1
24582,escatima,VERB,1
24583,fabre,PROPN,1
24584,lost,PROPN,1
24585,perdáis,VERB,1
24586,callaro,NOUN,1
24587,entrañable,ADJ,1
24588,tosiar,VERB,1
24589,dubois,PROPN,1
24590,chupetón,NOUN,1
24591,tiraje,NOUN,1
